new_tweet,tokens,vaccinated,sentiment_score,sentiment_label,favorite_count,retweet_count,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,favorite_log,retweet_log,user_favourites_log,user_followers_log,user_friends_log,user_listed_log
Great news today! My spouse is scheduled for her first covid vaccine! Awesome news! We are delighted beyond belief! Who would of thought getting a needle would make you so happy!!ðŸ˜ŠðŸ˜ŠðŸ˜Š,great news today spouse schedule covid vaccine awesome news delight belief think get needle happy šðÿ šðÿ,1,0.9501,positive,1,51,164559,5003,4827,7,0.0,3.9318256327243257,12.011024447497485,8.517793011488205,8.481980435660493,1.9459101490553132
Great news today! My spouse is scheduled for her first covid vaccine! Awesome news! We are delighted beyond belief! Who would of thought getting a needle would make you so happy!!ðŸ˜ŠðŸ˜ŠðŸ˜Š,great news today spouse schedule covid vaccine awesome news delight belief think get needle happy šðÿ šðÿ,1,0.9501,positive,1,51,91670,1692,204,5,0.0,3.9318256327243257,11.42595045095582,7.433666540166168,5.318119993844216,1.6094379124341003
"Guess who finally got her first dose of the COVID vaccine? It's this lady! Lots of feelings: Gratitude, grief, optimism, ... life! âœ¨ðŸŒ… ðŸŒˆðŸ¾ðŸ’ƒðŸ’– FU, COVID. ðŸ’‰ðŸ¤œðŸ¦ ",guess finally get dose covid vaccine lady lot feel gratitude grief optimism life ðÿœ ðÿœˆðÿ ¾ðÿ ƒðÿ covid œðÿ,1,0.5574,positive,230,2,86314,9221,9662,112,5.438079308923196,0.6931471805599453,11.36574708871172,9.129238770539141,9.175955945114351,4.718498871295094
"Guess who finally got her first dose of the COVID vaccine? It's this lady! Lots of feelings: Gratitude, grief, optimism, ... life! âœ¨ðŸŒ… ðŸŒˆðŸ¾ðŸ’ƒðŸ’– FU, COVID. ðŸ’‰ðŸ¤œðŸ¦ ",guess finally get dose covid vaccine lady lot feel gratitude grief optimism life ðÿœ ðÿœˆðÿ ¾ðÿ ƒðÿ covid œðÿ,1,0.5574,positive,1,2,5540,640,1103,91,0.0,0.6931471805599453,8.61974977974133,6.461468176353717,7.005789019253503,4.51085950651685
"Had my astrazeneca vaccine yesterday. Bit of a temperature during the night, right as rain today! I'm relieved to get the first one out of the way ðŸ˜Œ",astrazeneca vaccine yesterday bite temperature night right rain today relieve way,1,0.3612,positive,2,1,4286,146,111,1,0.6931471805599453,0.0,8.363109176033522,4.983606621708336,4.709530201312334,0.0
Had my first COVID-19 vaccine yesterday.. had the astrazeneca AstraZeneca.. touch wood.. 24 hours on.. only â€œsymptomâ€ I have is an achy top part of my arm where the needle went in ðŸ™ðŸ½,covid vaccine yesterday astrazeneca astrazeneca touch wood hours œsymptomâ achy arm needle go,1,0.0,neutral,1,1,2,108,59,2,0.0,0.0,0.6931471805599453,4.68213122712422,4.07753744390572,0.6931471805599453
"Had my first dose of #COVID19Vaccine last Friday - arm was very tender for first 24 hours, but soreness receded; on Saturday evening - 30 hours after jab - felt very tired and slept 12 hours. Monday morning up and all set for a busy week. Get the vaccine",dose friday arm tender hours soreness recede saturday even hours jab felt tire sleep hours monday morning set busy week vaccine,1,0.0,neutral,1,3,24633,895,776,136,0.0,1.0986122886681098,10.111842286376898,6.796823718274855,6.654152520183219,4.912654885736052
"Had my first jab Monday. I'm not one for having vaccine but if we want any kind of normal for our kids then it has to be done. Had astrazeneca jab, did feel a little rough the following day but nothing compared to the virus itself which very nearly took my brother ; has taken my mum.",jab monday have vaccine want kind normal kid astrazeneca jab feel little rough follow day compare virus nearly take brother take mum,1,0.5719,positive,2,1,17,5,35,1,0.6931471805599453,0.0,2.833213344056216,1.6094379124341003,3.5553480614894135,0.0
"Had my first vaccine Saturday , I couldn't be more grateful , it was beautifully organised ,felt completely at ease , Boris won't say it but I will ,Thank you so much to the NHS.",vaccine saturday couldn grateful beautifully organise felt completely ease boris win thank nhs,1,0.9438,positive,13,2,5684,2518,2710,79,2.5649493574615367,0.6931471805599453,8.64541048921699,7.831220214604293,7.904703913873747,4.3694478524670215
Happy St. Patrick's Day! ðŸ€ Feeling lucky... I received my first Covid vaccine today! ðŸ’‰ðŸ’š #CovidVaccine #grateful #lucky,happy patrick day feel lucky receive covid vaccine today,1,0.7579,positive,6,1,1641,67,76,3,1.791759469228055,0.0,7.403061091090091,4.204692619390966,4.330733340286331,1.0986122886681098
Happy Sunday rainy  . Its all good . All our sports teams won. Getting my first vaccine shot today so life is good,happy sunday rainy good sport team win get vaccine shoot today life good,1,0.891,positive,31,2,115910,2859,4953,25,3.4339872044851463,0.6931471805599453,11.66056930688279,7.958227192322312,8.507748732588238,3.2188758248682006
Happy Sunday rainy  . Its all good . All our sports teams won. Getting my first vaccine shot today so life is good,happy sunday rainy good sport team win get vaccine shoot today life good,1,0.891,positive,1,2,8939,162,173,3,0.0,0.6931471805599453,9.098179005087852,5.087596335232384,5.153291594497779,1.0986122886681098
"Happy to report that my dad is getting his first dose of the #CovidVaccine on Friday ðŸ¥³ He's high risk (diabetic and a dentist), so this is welcome news. #COVID19",happy report dad get dose friday high risk diabetic dentist welcome news,1,0.6808,positive,255,4,82991,8560,924,74,5.541263545158426,1.3862943611198906,11.326487447164432,9.054855469135788,6.828712071641684,4.30406509320417
"Happy to report that my dad is getting his first dose of the #CovidVaccine on Friday ðŸ¥³ He's high risk (diabetic and a dentist), so this is welcome news. #COVID19",happy report dad get dose friday high risk diabetic dentist welcome news,1,0.6808,positive,1,4,256619,3965,4754,161,0.0,1.3862943611198906,12.45534777362901,8.285261134068948,8.46674164792014,5.081404364984463
Happy to report that my entire household is now double-dosed. COVID for me and flea and tick for the small dog. Thank you science!,happy report entire household double dose covid flea tick small dog thank science,1,0.7351,positive,291,5,5253,104609,10193,1765,5.673323267171493,1.6094379124341003,8.566554620953962,11.557984868976563,9.229456489168413,7.475905969367397
Happy to report that my entire household is now double-dosed. COVID for me and flea and tick for the small dog. Thank you science!,happy report entire household double dose covid flea tick small dog thank science,1,0.7351,positive,1,5,210288,1230,3545,8,0.0,1.6094379124341003,12.256233298721789,7.114769448366463,8.173293438966228,2.0794415416798357
Have an appointment at the hospital and there's someone in the waiting room with their mask BELOW their nose AND coughing ðŸ™„ðŸ™„ #COVID19 ðŸ˜· #COVID19 #Covid19 #Covid,appointment hospital wait room mask nose cough,1,0.0,neutral,2,2,368976,4685,5154,41,0.6931471805599453,0.6931471805599453,12.818486880257023,8.452121194672523,8.54752839121231,3.713572066704308
Have an appointment at the hospital and there's someone in the waiting room with their mask BELOW their nose AND coughing ðŸ™„ðŸ™„ #COVID19 ðŸ˜· #COVID19 #Covid19 #Covid,appointment hospital wait room mask nose cough,1,0.0,neutral,1,2,368976,4685,5154,41,0.0,0.6931471805599453,12.818486880257023,8.452121194672523,8.54752839121231,3.713572066704308
Have been #jabbed. Both doses. Some semblance of peace in place now. That said can't afford to let the guards down. Let's be vigilant and careful. We shall overcome this pandemic.,dose semblance peace place say afford let guard let vigilant careful shall overcome pandemic,1,0.7003,positive,1,7,3712,25,70,1,0.0,1.9459101490553132,8.21932609390609,3.2188758248682006,4.248495242049359,0.0
Have been #jabbed. Both doses. Some semblance of peace in place now. That said can't afford to let the guards down. Let's be vigilant and careful. We shall overcome this pandemic.,dose semblance peace place say afford let guard let vigilant careful shall overcome pandemic,1,0.7003,positive,1,7,9229,61,1513,1,0.0,1.9459101490553132,9.130105979265577,4.110873864173311,7.321849713788356,0.0
"Hello everyone, Claudia from Vaughan  joining. Dr. Deb, I got my first vaccine shot today too. #PTSDandBeyond",hello claudia vaughan join deb get vaccine shoot today,1,-0.0516,negative,4,4,111983,2466,2868,230,1.3862943611198906,1.3862943611198906,11.626102353042329,7.81035268372429,7.961370201719511,5.438079308923196
"Hello everyone, Claudia from Vaughan  joining. Dr. Deb, I got my first vaccine shot today too. #PTSDandBeyond",hello claudia vaughan join deb get vaccine shoot today,1,-0.0516,negative,1,4,44858,639,1601,7,0.0,1.3862943611198906,10.71125722393277,6.459904454377535,7.3783837129967145,1.9459101490553132
"Hello friends! I am happy to share that I have received my first dose of the COVID-19 vaccine. We have all been impacted by this pandemic one way or another. All storms pass, but while the storm is here, let's continue to be kind and respectful to one another. Love above all. ðŸ˜Š",hello friends happy share receive dose covid vaccine impact pandemic way storm pass storm let continue kind respectful love,1,0.9618,positive,121,13,91,2870,122,11,4.795790545596741,2.5649493574615367,4.51085950651685,7.962067308753666,4.804021044733257,2.3978952727983707
"Hello friends! I am happy to share that I have received my first dose of the COVID-19 vaccine. We have all been impacted by this pandemic one way or another. All storms pass, but while the storm is here, let's continue to be kind and respectful to one another. Love above all. ðŸ˜Š",hello friends happy share receive dose covid vaccine impact pandemic way storm pass storm let continue kind respectful love,1,0.9618,positive,1,13,9455,521,592,13,0.0,2.5649493574615367,9.154298981092557,6.255750041753367,6.3835066348840055,2.5649493574615367
"Hello friends! I am happy to share that I have received my first dose of the COVID-19 vaccine. We have all been impacted by this pandemic one way or another. All storms pass, but while the storm is here, let's continue to be kind and respectful to one another. Love above all. ðŸ˜Š",hello friends happy share receive dose covid vaccine impact pandemic way storm pass storm let continue kind respectful love,1,0.9618,positive,1,13,10577,2677,4739,335,0.0,2.5649493574615367,9.266437111328052,7.892452043520352,8.463581421967588,5.814130531825066
"Hello friends! I am happy to share that I have received my first dose of the COVID-19 vaccine. We have all been impacted by this pandemic one way or another. All storms pass, but while the storm is here, let's continue to be kind and respectful to one another. Love above all. ðŸ˜Š",hello friends happy share receive dose covid vaccine impact pandemic way storm pass storm let continue kind respectful love,1,0.9618,positive,1,13,415,975,2017,9,0.0,2.5649493574615367,6.028278520230698,6.882437470997847,7.6093665379542115,2.1972245773362196
"Hello friends! I am happy to share that I have received my first dose of the COVID-19 vaccine. We have all been impacted by this pandemic one way or another. All storms pass, but while the storm is here, let's continue to be kind and respectful to one another. Love above all. ðŸ˜Š",hello friends happy share receive dose covid vaccine impact pandemic way storm pass storm let continue kind respectful love,1,0.9618,positive,1,13,1397,356,439,1,0.0,2.5649493574615367,7.242082359256962,5.87493073085203,6.0844994130751715,0.0
"Hello lovely people, I'm starting to offer meetings again (a max of two clients per week until I get the 2nd dose of vaccine). Don't be shy to send a little message if you'd like to meet up (link in bio). ðŸ˜˜ðŸŒºðŸ¥°",hello lovely people start offer meet max clients week dose vaccine shy send little message like meet link bio ðÿœºðÿ,1,0.6151,positive,1,20,26780,314,314,2,0.0,2.995732273553991,10.195410619245164,5.749392985908253,5.749392985908253,0.6931471805599453
